id_usuario,fecha_registro,país,dispositivo,tipo_plan
user_4004,2025-04-15,Colombia,desktop,free
user_4005,2025-03-17,Colombia,mobile,free
user_4006,2025-02-11,Colombia,mobile,free
user_4007,2025-01-11,Mexico,mobile,free
user_4008,2025-05-21,Mexico,desktop,free
user_4009,2025-05-08,Argentina,mobile,paid
user_4010,2025-02-23,Argentina,mobile,free
user_4011,2025-05-04,Argentina,desktop,free
user_4012,2025-03-26,Mexico,desktop,free
user_4013,2025-03-02,Mexico,mobile,free
user_4014,2025-01-01,Mexico,desktop,free
user_4015,2025-01-04,Colombia,desktop,free
user_4016,2025-01-23,Argentina,desktop,free
user_4017,2025-01-29,Colombia,desktop,free
user_4018,2025-05-27,Mexico,desktop,free
user_4019,2025-05-07,Argentina,desktop,free
user_4020,2025-02-08,Mexico,desktop,free
user_4021,2025-01-24,Colombia,mobile,free
user_4022,2025-05-11,Argentina,desktop,free
user_4023,2025-01-20,Argentina,desktop,paid
user_4024,2025-01-26,Argentina,mobile,free
user_4025,2025-03-07,Argentina,desktop,free
user_4026,2025-03-01,Argentina,desktop,free
user_4027,2025-04-27,Argentina,mobile,free
user_4028,2025-03-17,Argentina,desktop,free
user_4029,2025-03-09,Mexico,desktop,free
user_4030,2025-04-29,Argentina,desktop,free
user_4031,2025-01-13,Argentina,mobile,paid
user_4032,2025-01-26,Mexico,desktop,paid
user_4033,2025-02-14,Argentina,desktop,free
user_4034,2025-01-11,Argentina,mobile,free
user_4035,2025-03-16,Mexico,desktop,free
user_4036,2025-04-03,Mexico,desktop,free
user_4037,2025-03-22,Colombia,desktop,free
user_4038,2025-04-20,Argentina,mobile,free
user_4039,2025-01-30,Argentina,mobile,free
user_4040,2025-01-25,Colombia,desktop,paid
user_4041,2025-01-12,Mexico,mobile,free
user_4042,2025-01-03,Mexico,mobile,free
user_4043,2025-02-05,Argentina,desktop,free
user_4044,2025-02-13,Mexico,desktop,free
user_4045,2025-03-26,Colombia,desktop,free
user_4046,2025-04-02,Argentina,desktop,paid
user_4047,2025-04-23,Argentina,mobile,paid
user_4048,2025-03-10,Mexico,desktop,free
user_4049,2025-01-24,Mexico,desktop,free
user_4050,2025-04-06,Argentina,desktop,paid
user_4051,2025-03-29,Argentina,mobile,free
user_4052,2025-02-16,Colombia,desktop,free
user_4053,2025-01-30,Argentina,desktop,free
user_4054,2025-04-13,Mexico,mobile,paid
user_4055,2025-04-13,Colombia,mobile,free
user_4056,2025-04-27,Mexico,mobile,free
user_4057,2025-03-11,Argentina,mobile,free
user_4058,2025-04-09,Argentina,desktop,free
user_4059,2025-05-03,Mexico,desktop,free
user_4060,2025-04-18,Mexico,mobile,paid
user_4061,2025-02-12,Argentina,desktop,paid
user_4062,2025-01-29,Colombia,mobile,free
user_4063,2025-02-03,Argentina,desktop,free
user_4064,2025-01-16,Colombia,desktop,paid
user_4065,2025-02-10,Colombia,desktop,free
user_4066,2025-01-27,Colombia,mobile,free
user_4067,2025-04-17,Argentina,mobile,paid
user_4068,2025-05-04,Argentina,desktop,free
user_4069,2025-05-26,Mexico,mobile,free
user_4070,2025-04-23,Mexico,mobile,free
user_4071,2025-02-16,Argentina,mobile,paid
user_4072,2025-04-08,Colombia,desktop,free
user_4073,2025-04-02,Colombia,mobile,free
user_4074,2025-01-08,Mexico,mobile,free
user_4075,2025-02-03,Colombia,desktop,free
user_4076,2025-05-04,Colombia,desktop,free
user_4077,2025-05-05,Mexico,mobile,free
user_4078,2025-01-29,Argentina,desktop,free
user_4079,2025-04-16,Colombia,mobile,free
user_4080,2025-04-23,Argentina,desktop,free
user_4081,2025-01-12,Mexico,desktop,free
user_4082,2025-01-17,Colombia,desktop,free
user_4083,2025-03-08,Mexico,desktop,free
user_4084,2025-03-22,Argentina,desktop,free
user_4085,2025-01-04,Argentina,desktop,free
user_4086,2025-05-15,Colombia,desktop,free
user_4087,2025-05-28,Colombia,desktop,paid
user_4088,2025-05-25,Argentina,desktop,free
user_4089,2025-02-27,Colombia,desktop,free
user_4090,2025-03-28,Mexico,desktop,free
user_4091,2025-05-13,Argentina,desktop,free
user_4092,2025-05-14,Argentina,mobile,free
user_4093,2025-01-25,Colombia,desktop,free
user_4094,2025-04-21,Argentina,desktop,free
user_4095,2025-03-05,Argentina,desktop,free
user_4096,2025-05-04,Colombia,desktop,free
user_4097,2025-03-30,Argentina,desktop,free
user_4098,2025-04-09,Colombia,desktop,free
user_4099,2025-02-08,Mexico,mobile,paid
user_4100,2025-05-23,Mexico,mobile,free
user_4101,2025-01-14,Mexico,mobile,paid
user_4102,2025-01-03,Mexico,desktop,free
user_4103,2025-02-10,Mexico,mobile,free
user_4104,2025-05-10,Colombia,mobile,free
user_4105,2025-05-01,Colombia,desktop,paid
user_4106,2025-05-07,Mexico,desktop,free
user_4107,2025-02-12,Colombia,mobile,paid
user_4108,2025-01-20,Mexico,desktop,free
user_4109,2025-05-06,Colombia,desktop,free
user_4110,2025-03-24,Argentina,mobile,free
user_4111,2025-03-03,Mexico,desktop,free
user_4112,2025-03-26,Colombia,desktop,free
user_4113,2025-03-13,Colombia,desktop,paid
user_4114,2025-01-13,Colombia,mobile,free
user_4115,2025-05-10,Argentina,desktop,free
user_4116,2025-02-27,Argentina,desktop,free
user_4117,2025-05-21,Mexico,desktop,paid
user_4118,2025-04-07,Mexico,mobile,free
user_4119,2025-04-14,Argentina,mobile,paid
user_4120,2025-03-02,Colombia,mobile,free
user_4121,2025-01-21,Mexico,desktop,free
user_4122,2025-04-28,Colombia,mobile,free
user_4123,2025-04-24,Colombia,mobile,free
user_4124,2025-05-27,Colombia,desktop,paid
user_4125,2025-04-25,Mexico,mobile,free
user_4126,2025-01-23,Colombia,desktop,free
user_4127,2025-05-08,Argentina,desktop,free
user_4128,2025-04-25,Mexico,desktop,free
user_4129,2025-03-22,Argentina,mobile,free
user_4130,2025-01-31,Mexico,desktop,paid
user_4131,2025-05-08,Argentina,desktop,paid
user_4132,2025-01-05,Argentina,desktop,paid
user_4133,2025-01-27,Colombia,mobile,free
user_4134,2025-04-14,Mexico,desktop,free
user_4135,2025-04-16,Colombia,mobile,paid
user_4136,2025-01-10,Colombia,desktop,paid
user_4137,2025-05-23,Colombia,mobile,free
user_4138,2025-05-21,Mexico,desktop,free
user_4139,2025-01-01,Mexico,mobile,free
user_4140,2025-01-24,Mexico,mobile,free
user_4141,2025-03-19,Mexico,desktop,paid
user_4142,2025-05-11,Argentina,mobile,free
user_4143,2025-05-24,Colombia,desktop,free
user_4144,2025-02-22,Colombia,desktop,paid
user_4145,2025-04-27,Mexico,desktop,free
user_4146,2025-03-29,Colombia,mobile,free
user_4147,2025-04-04,Colombia,desktop,free
user_4148,2025-01-14,Mexico,desktop,paid
user_4149,2025-02-27,Colombia,desktop,free
user_4150,2025-04-27,Mexico,mobile,free
user_4151,2025-03-26,Argentina,desktop,free
user_4152,2025-05-24,Argentina,desktop,free
user_4153,2025-05-02,Mexico,desktop,paid
user_4154,2025-04-04,Mexico,desktop,free
user_4155,2025-04-26,Argentina,desktop,free
user_4156,2025-01-30,Colombia,mobile,paid
user_4157,2025-01-25,Colombia,desktop,paid
user_4158,2025-02-26,Colombia,desktop,free
user_4159,2025-01-01,Argentina,mobile,paid
user_4160,2025-03-29,Argentina,desktop,free
user_4161,2025-04-01,Mexico,mobile,paid
user_4163,2025-05-21,Colombia,mobile,free
user_4164,2025-05-14,Mexico,mobile,free
user_4165,2025-04-06,Colombia,mobile,free
user_4166,2025-01-28,Mexico,desktop,free
user_4167,2025-01-12,Colombia,mobile,free
user_4168,2025-02-12,Mexico,mobile,free
user_4169,2025-05-07,Colombia,mobile,paid
user_4170,2025-02-05,Argentina,desktop,free
user_4171,2025-04-15,Colombia,mobile,paid
user_4172,2025-01-28,Mexico,mobile,free
user_4173,2025-03-07,Mexico,desktop,free
user_4174,2025-02-20,Argentina,desktop,free
user_4175,2025-02-18,Mexico,mobile,paid
user_4176,2025-01-31,Colombia,desktop,free
user_4177,2025-04-11,Argentina,desktop,paid
user_4178,2025-02-25,Mexico,mobile,free
user_4179,2025-04-28,Mexico,desktop,free
user_4180,2025-02-18,Mexico,mobile,free
user_4181,2025-03-28,Mexico,desktop,free
user_4182,2025-01-28,Mexico,mobile,paid
user_4183,2025-04-17,Mexico,mobile,free
user_4184,2025-01-12,Colombia,mobile,free
user_4185,2025-05-31,Colombia,desktop,free
user_4186,2025-02-01,Colombia,mobile,free
user_4187,2025-04-26,Argentina,desktop,paid
user_4188,2025-04-28,Colombia,mobile,free
user_4189,2025-05-31,Colombia,desktop,free
user_4190,2025-05-10,Mexico,mobile,paid
user_4191,2025-02-04,Colombia,desktop,free
user_4192,2025-05-08,Mexico,mobile,free
user_4193,2025-01-02,Mexico,desktop,free
user_4194,2025-05-16,Mexico,desktop,free
user_4195,2025-01-13,Colombia,mobile,free
user_4196,2025-05-22,Mexico,desktop,free
user_4197,2025-04-21,Mexico,mobile,free
user_4198,2025-05-30,Mexico,desktop,free
user_4199,2025-05-04,Colombia,desktop,free
user_4200,2025-05-11,Argentina,mobile,paid
user_4201,2025-02-15,Colombia,desktop,free
user_4202,2025-05-29,Mexico,mobile,free
user_4203,2025-02-14,Colombia,mobile,paid
user_4204,2025-02-02,Argentina,mobile,free
user_4205,2025-01-27,Mexico,desktop,paid
user_4206,2025-04-10,Argentina,desktop,paid
user_4207,2025-03-24,Mexico,desktop,free
user_4208,2025-05-10,Mexico,mobile,free
user_4209,2025-04-09,Argentina,mobile,paid
user_4210,2025-04-18,Colombia,mobile,free
user_4211,2025-03-05,Argentina,desktop,free
user_4212,2025-03-12,Argentina,mobile,paid
user_4213,2025-04-12,Mexico,mobile,free
user_4214,2025-03-29,Mexico,desktop,free
user_4215,2025-03-17,Argentina,desktop,free
user_4216,2025-04-26,Mexico,mobile,free
user_4217,2025-02-04,Argentina,mobile,paid
user_4218,2025-02-05,Colombia,mobile,free
user_4219,2025-04-16,Argentina,mobile,free
user_4220,2025-05-12,Mexico,mobile,paid
user_4221,2025-03-18,Colombia,desktop,paid
user_4222,2025-05-21,Colombia,desktop,paid
user_4223,2025-03-22,Argentina,desktop,free
user_4224,2025-05-22,Colombia,desktop,free
user_4225,2025-02-25,Mexico,desktop,free
user_4226,2025-02-21,Mexico,desktop,free
user_4227,2025-02-23,Mexico,desktop,paid
user_4228,2025-03-16,Argentina,desktop,free
user_4229,2025-03-30,Colombia,desktop,free
user_4230,2025-02-03,Argentina,desktop,paid
user_4231,2025-02-15,Mexico,desktop,free
user_4232,2025-05-09,Argentina,mobile,free
user_4233,2025-05-19,Colombia,mobile,paid
user_4234,2025-03-24,Argentina,desktop,free
user_4235,2025-01-30,Mexico,mobile,free
user_4236,2025-04-01,Argentina,desktop,free
user_4237,2025-05-24,Colombia,desktop,free
user_4238,2025-05-03,Colombia,mobile,free
user_4239,2025-05-30,Mexico,mobile,free
user_4240,2025-05-27,Colombia,desktop,free
user_4241,2025-04-17,Colombia,desktop,free
user_4242,2025-05-17,Colombia,mobile,free
user_4243,2025-03-15,Colombia,mobile,free
user_4244,2025-04-19,Colombia,desktop,free
user_4245,2025-01-04,Colombia,desktop,paid
user_4246,2025-05-14,Mexico,desktop,free
user_4247,2025-01-28,Argentina,mobile,free
user_4248,2025-01-07,Mexico,mobile,paid
user_4249,2025-04-08,Mexico,desktop,free
user_4250,2025-02-07,Colombia,desktop,paid
user_4251,2025-01-14,Mexico,desktop,paid
user_4252,2025-01-15,Colombia,mobile,free
user_4253,2025-02-21,Mexico,mobile,free
user_4254,2025-03-10,Argentina,desktop,free
user_4255,2025-02-11,Colombia,mobile,paid
user_4256,2025-03-15,Argentina,mobile,free
user_4257,2025-03-06,Argentina,desktop,free
user_4258,2025-02-07,Argentina,mobile,free
user_4259,2025-01-16,Mexico,desktop,free
user_4260,2025-03-17,Colombia,mobile,free
user_4261,2025-02-22,Argentina,mobile,free
user_4262,2025-05-19,Mexico,mobile,free
user_4263,2025-01-09,Argentina,desktop,paid
user_4264,2025-04-02,Colombia,desktop,free
user_4265,2025-04-26,Colombia,mobile,free
user_4266,2025-01-27,Colombia,desktop,paid
user_4267,2025-05-24,Colombia,mobile,free
user_4268,2025-02-27,Argentina,mobile,free
user_4269,2025-05-24,Colombia,mobile,free
user_4270,2025-04-10,Colombia,desktop,free
user_4271,2025-03-02,Colombia,mobile,free
user_4272,2025-05-11,Colombia,mobile,free
user_4273,2025-03-15,Mexico,mobile,free
user_4274,2025-01-13,Argentina,desktop,free
user_4275,2025-04-08,Colombia,desktop,free
user_4276,2025-04-10,Colombia,desktop,free
user_4277,2025-04-17,Colombia,desktop,paid
user_4278,2025-03-22,Mexico,mobile,free
user_4279,2025-05-22,Colombia,mobile,free
user_4280,2025-01-14,Argentina,desktop,paid
user_4281,2025-01-04,Argentina,mobile,free
user_4282,2025-03-06,Argentina,mobile,free
user_4283,2025-02-21,Argentina,desktop,paid
user_4284,2025-04-24,Argentina,desktop,free
user_4285,2025-02-27,Argentina,desktop,free
user_4286,2025-04-05,Mexico,desktop,free
user_4287,2025-05-31,Mexico,desktop,free
user_4288,2025-05-20,Colombia,desktop,free
user_4289,2025-02-20,Colombia,mobile,free
user_4290,2025-02-19,Colombia,mobile,free
user_4291,2025-03-17,Mexico,mobile,free
user_4292,2025-04-25,Argentina,mobile,free
user_4293,2025-02-15,Mexico,mobile,paid
user_4294,2025-01-20,Colombia,desktop,paid
user_4295,2025-02-17,Argentina,mobile,free
user_4296,2025-02-14,Argentina,mobile,free
user_4297,2025-05-12,Argentina,desktop,free
user_4298,2025-01-31,Mexico,desktop,free
user_4299,2025-04-07,Mexico,mobile,paid
user_4300,2025-01-11,Colombia,desktop,free
user_4301,2025-04-20,Mexico,mobile,free
user_4302,2025-03-13,Argentina,desktop,free
user_4303,2025-05-23,Mexico,desktop,free
user_4304,2025-03-09,Mexico,mobile,free
user_4305,2025-02-03,Mexico,desktop,paid
user_4306,2025-02-11,Colombia,mobile,paid
user_4307,2025-05-30,Mexico,desktop,paid
user_4308,2025-03-07,Colombia,mobile,free
user_4309,2025-01-02,Mexico,mobile,free
user_4310,2025-03-26,Colombia,mobile,free
user_4311,2025-04-30,Argentina,desktop,free
user_4312,2025-02-09,Mexico,desktop,paid
user_4313,2025-01-11,Mexico,desktop,paid
user_4314,2025-02-09,Mexico,mobile,paid
user_4315,2025-03-24,Mexico,desktop,free
user_4316,2025-01-14,Colombia,desktop,free
user_4317,2025-03-19,Mexico,mobile,free
user_4318,2025-05-06,Mexico,desktop,free
user_4319,2025-05-27,Mexico,mobile,free
user_4320,2025-05-21,Mexico,mobile,paid
user_4321,2025-04-02,Mexico,desktop,paid
user_4322,2025-01-19,Argentina,desktop,free
user_4323,2025-03-23,Colombia,desktop,free
user_4324,2025-05-15,Colombia,mobile,free
user_4325,2025-02-26,Mexico,desktop,free
user_4326,2025-02-17,Argentina,desktop,paid
user_4327,2025-05-14,Argentina,mobile,free
user_4328,2025-01-18,Mexico,mobile,free
user_4329,2025-05-10,Mexico,mobile,free
user_4330,2025-02-10,Mexico,desktop,free
user_4331,2025-04-17,Colombia,mobile,free
user_4332,2025-05-20,Mexico,mobile,free
user_4333,2025-05-18,Argentina,desktop,paid
user_4334,2025-04-14,Argentina,desktop,free
user_4335,2025-01-24,Mexico,mobile,paid
user_4336,2025-03-31,Argentina,desktop,free
user_4337,2025-02-26,Argentina,mobile,free
user_4338,2025-02-24,Mexico,desktop,free
user_4339,2025-03-26,Argentina,desktop,free
user_4340,2025-03-26,Colombia,mobile,free
user_4341,2025-04-03,Argentina,mobile,free
user_4342,2025-03-17,Mexico,desktop,free
user_4343,2025-02-25,Argentina,desktop,free
user_4344,2025-05-16,Colombia,mobile,free
user_4345,2025-05-02,Argentina,desktop,paid
user_4346,2025-05-24,Mexico,desktop,paid
user_4347,2025-01-03,Colombia,desktop,free
user_4348,2025-01-30,Colombia,mobile,free
user_4349,2025-03-30,Argentina,mobile,paid
user_4350,2025-04-25,Mexico,mobile,free
user_4351,2025-03-03,Argentina,desktop,free
user_4352,2025-03-04,Argentina,desktop,free
user_4353,2025-01-11,Mexico,desktop,paid
user_4354,2025-03-24,Mexico,mobile,free
user_4355,2025-04-08,Argentina,mobile,free
user_4356,2025-01-30,Colombia,mobile,free
user_4357,2025-04-09,Argentina,desktop,free
user_4358,2025-03-07,Argentina,desktop,free
user_4359,2025-05-19,Argentina,mobile,free
user_4360,2025-03-14,Argentina,mobile,paid
user_4361,2025-01-07,Mexico,desktop,free
user_4362,2025-05-13,Mexico,mobile,free
user_4363,2025-04-06,Argentina,desktop,free
user_4364,2025-05-12,Colombia,mobile,free
user_4365,2025-05-11,Mexico,desktop,free
user_4366,2025-04-25,Mexico,mobile,free
user_4367,2025-05-05,Colombia,desktop,free
user_4368,2025-01-12,Argentina,mobile,paid
user_4369,2025-03-17,Colombia,mobile,free
user_4370,2025-02-19,Mexico,desktop,free
user_4371,2025-03-24,Argentina,mobile,free
user_4372,2025-05-12,Colombia,desktop,paid
user_4373,2025-01-22,Colombia,desktop,paid
user_4374,2025-01-25,Mexico,mobile,free
user_4375,2025-02-12,Mexico,desktop,free
user_4376,2025-05-18,Mexico,desktop,free
user_4377,2025-05-17,Colombia,desktop,free
user_4378,2025-01-02,Colombia,desktop,free
user_4379,2025-01-17,Colombia,desktop,free
user_4380,2025-02-23,Mexico,mobile,free
user_4381,2025-02-24,Colombia,desktop,free
user_4382,2025-04-19,Mexico,desktop,free
user_4383,2025-01-27,Colombia,desktop,paid
user_4384,2025-02-22,Mexico,desktop,free
user_4385,2025-05-18,Argentina,mobile,free
user_4386,2025-04-22,Mexico,mobile,free
user_4387,2025-01-19,Colombia,mobile,free
user_4388,2025-02-09,Colombia,desktop,free
user_4389,2025-01-07,Colombia,mobile,free
user_4390,2025-04-28,Mexico,mobile,free
user_4391,2025-03-26,Colombia,mobile,paid
user_4392,2025-01-10,Colombia,mobile,free
user_4393,2025-01-23,Colombia,mobile,free
user_4394,2025-01-19,Argentina,mobile,paid
user_4395,2025-01-14,Colombia,mobile,free
user_4396,2025-02-15,Argentina,desktop,free
user_4397,2025-03-06,Mexico,mobile,free
user_4398,2025-05-23,Colombia,mobile,paid
user_4399,2025-01-19,Colombia,mobile,free
user_4400,2025-05-28,Mexico,desktop,free
user_4401,2025-02-28,Argentina,mobile,free
user_4402,2025-03-08,Argentina,desktop,free
user_4403,2025-04-15,Argentina,desktop,free
user_4404,2025-04-10,Argentina,desktop,free
user_4405,2025-04-26,Mexico,mobile,free
user_4406,2025-04-14,Colombia,desktop,free
user_4407,2025-04-21,Colombia,desktop,free
user_4408,2025-03-22,Colombia,desktop,free
user_4409,2025-01-05,Argentina,mobile,free
user_4410,2025-04-10,Argentina,mobile,free
user_4411,2025-01-31,Colombia,mobile,free
user_4412,2025-05-17,Mexico,mobile,paid
user_4413,2025-01-02,Mexico,desktop,free
user_4414,2025-01-17,Colombia,desktop,free
user_4415,2025-05-30,Mexico,desktop,free
user_4416,2025-01-12,Argentina,desktop,paid
user_4417,2025-01-19,Mexico,desktop,free
user_4418,2025-04-02,Colombia,mobile,paid
user_4419,2025-05-09,Colombia,mobile,free
user_4420,2025-01-28,Mexico,mobile,paid
user_4421,2025-03-16,Mexico,mobile,paid
user_4422,2025-03-19,Colombia,mobile,free
user_4423,2025-01-23,Argentina,mobile,free
user_4424,2025-03-14,Argentina,mobile,free
user_4425,2025-04-23,Colombia,desktop,paid
user_4426,2025-04-08,Mexico,mobile,free
user_4427,2025-04-12,Colombia,desktop,free
user_4428,2025-01-08,Argentina,mobile,paid
user_4429,2025-05-02,Argentina,desktop,free
user_4430,2025-02-10,Colombia,desktop,free
user_4431,2025-05-17,Mexico,desktop,free
user_4432,2025-02-26,Colombia,mobile,free
user_4433,2025-02-04,Colombia,mobile,paid
user_4434,2025-04-11,Mexico,mobile,paid
user_4435,2025-05-20,Colombia,desktop,free
user_4436,2025-03-17,Colombia,mobile,free
user_4437,2025-02-06,Mexico,mobile,free
user_4438,2025-03-18,Mexico,mobile,free
user_4439,2025-04-06,Mexico,mobile,free
user_4440,2025-01-03,Colombia,desktop,free
user_4441,2025-05-22,Argentina,mobile,free
user_4442,2025-05-23,Argentina,desktop,free
user_4443,2025-02-06,Colombia,mobile,paid
user_4444,2025-02-01,Mexico,mobile,free
user_4445,2025-01-11,Colombia,desktop,paid
user_4446,2025-01-02,Colombia,desktop,free
user_4447,2025-05-27,Mexico,desktop,free
user_4448,2025-04-11,Colombia,desktop,free
user_4449,2025-05-18,Colombia,mobile,free
user_4450,2025-05-21,Colombia,desktop,free
user_4451,2025-01-22,Colombia,desktop,free
user_4452,2025-03-20,Mexico,desktop,free
user_4453,2025-02-23,Mexico,desktop,paid
user_4454,2025-03-30,Mexico,mobile,free
user_4455,2025-02-24,Colombia,desktop,paid
user_4456,2025-04-16,Colombia,mobile,free
user_4457,2025-05-12,Mexico,mobile,free
user_4458,2025-02-06,Argentina,mobile,free
user_4459,2025-02-11,Colombia,mobile,paid
user_4460,2025-02-17,Colombia,desktop,free
user_4461,2025-02-26,Argentina,desktop,free
user_4462,2025-03-06,Argentina,mobile,free
user_4463,2025-02-19,Mexico,mobile,free
user_4464,2025-01-30,Argentina,mobile,free
user_4465,2025-02-16,Colombia,mobile,free
user_4466,2025-05-26,Mexico,desktop,free
user_4467,2025-01-14,Mexico,desktop,free
user_4468,2025-05-21,Argentina,mobile,free
user_4469,2025-04-29,Argentina,mobile,free
user_4470,2025-05-21,Mexico,desktop,paid
user_4471,2025-01-19,Colombia,mobile,free
user_4472,2025-03-16,Mexico,desktop,free
