id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total,es_devolucion,costo_unitario,cogs,gross_profit,gross_margin_pct
Order_15077,User_7210,2025-03-04,Colombia,Desktop,Social,Phone-Pro-128Gb,Electronica,2.0,117.64,5.0,230.28,False,10.12,20.24,210.04,91.21
Order_15078,User_7516,2025-04-20,Argentina,Desktop,Organic,Phone-Pro-128Gb,Electronica,2.0,481.76,0.0,963.51,False,10.12,20.24,943.27,97.9
Order_15079,User_5946,2025-01-14,Colombia,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,280.88,5.0,275.88,False,280.68,280.68,-4.800000000000011,-1.74
Order_15080,User_4998,2025-01-03,Colombia,Mobile,Social,Jacket-Winter-M,Moda,2.0,144.98,0.0,289.96,False,189.31,378.62,-88.66000000000003,-30.58
Order_15081,User_6584,2025-05-17,Colombia,Desktop,Social,Jacket-Winter-M,Moda,2.0,145.07,5.0,285.14,False,189.31,378.62,-93.48000000000002,-32.78
Order_15082,User_7235,2025-02-04,Colombia,Desktop,Social,Laptop-Gaming-16Gb,Electronica,2.0,20.55,10.0,31.1,False,280.68,561.36,-530.26,-1705.02
Order_15083,User_546,2025-05-20,Argentina,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,274.27,5.0,269.27,False,189.31,189.31,79.95999999999998,29.7
Order_15084,User_3664,2025-06-21,Mexico,Desktop,Organic,Vacuum-Pro-Black,Hogar,2.0,317.41,5.0,629.81,False,16.6,33.2,596.6099999999999,94.73
Order_15085,User_7283,2025-04-04,Mexico,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,234.92,10.0,224.92,False,189.31,189.31,35.609999999999985,15.83
Order_15086,User_746,2025-05-08,Mexico,Desktop,Social,Sneakers-Urban-42,Moda,1.0,389.23,0.0,389.23,False,17.21,17.21,372.02000000000004,95.58
Order_15087,User_2859,2025-02-28,Mexico,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,85.11,0.0,170.22,False,17.21,34.42,135.8,79.78
Order_15088,User_3644,2025-05-24,Colombia,Desktop,Paid_Search,Blender-Xl-Red,Hogar,2.0,155.47,0.0,310.95,False,176.64,353.28,-42.329999999999984,-13.61
Order_15089,User_3358,2025-06-16,Colombia,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,2.0,210.68,0.0,421.35,False,10.12,20.24,401.11,95.2
Order_15090,User_4407,2025-06-17,Colombia,Desktop,Paid_Search,Sneakers-Urban-42,Moda,1.0,347.66,15.0,332.66,False,17.21,17.21,315.45000000000005,94.83
Order_15091,User_5258,2025-01-06,Colombia,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,188.02,0.0,188.02,False,280.68,280.68,-92.66,-49.28
Order_15092,User_404,2025-02-05,Mexico,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,267.18,15.0,252.18,False,176.64,176.64,75.54000000000002,29.95
Order_15093,User_6388,2025-03-07,Colombia,Desktop,Social,Vacuum-Pro-Black,Hogar,2.0,199.94,10.0,389.87,False,16.6,33.2,356.67,91.48
Order_15094,User_1104,2025-02-10,Mexico,Mobile,Organic,Vacuum-Pro-Black,Hogar,1.0,383.14,5.0,378.14,False,16.6,16.6,361.53999999999996,95.61
Order_15095,User_5783,2025-03-06,Mexico,Mobile,Social,Blender-Xl-Red,Hogar,2.0,360.34,0.0,720.69,False,176.64,353.28,367.4100000000001,50.98
Order_15096,User_868,2025-04-01,Mexico,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,415.63,0.0,831.26,False,16.6,33.2,798.06,96.01
Order_15097,User_1186,2025-06-04,Colombia,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,482.67,5.0,960.33,False,17.21,34.42,925.9100000000001,96.42
Order_15098,User_5483,2025-01-24,Argentina,Mobile,Social,Sneakers-Urban-42,Moda,2.0,392.25,0.0,784.5,False,17.21,34.42,750.08,95.61
Order_15099,User_4052,2025-01-16,Colombia,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,158.96,5.0,312.92,False,25.21,50.42,262.5,83.89
Order_15100,User_2792,2025-06-07,Mexico,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,64.24,5.0,123.47,False,17.21,34.42,89.05,72.12
Order_15101,User_7697,2025-02-26,Argentina,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,484.72,10.0,959.43,False,16.6,33.2,926.2299999999999,96.54
Order_15102,User_7491,2025-06-11,Mexico,Desktop,Paid_Search,Blender-Xl-Red,Hogar,1.0,389.59,0.0,389.59,False,176.64,176.64,212.95,54.66
Order_15103,User_3287,2025-04-30,Mexico,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,169.59,15.0,154.59,False,17.21,17.21,137.38,88.87
Order_15104,User_4263,2025-05-25,Argentina,Desktop,Organic,Tablet-Standard-64Gb,Electronica,2.0,337.4,0.0,674.8,False,25.21,50.42,624.38,92.53
Order_15105,User_5613,2025-02-04,Colombia,Mobile,Social,Jacket-Winter-M,Moda,1.0,205.24,15.0,190.24,False,189.31,189.31,0.9300000000000068,0.49
Order_15106,User_4364,2025-01-27,Colombia,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,338.22,0.0,676.44,False,17.21,34.42,642.0200000000001,94.91
Order_15107,User_3795,2025-03-17,Colombia,Desktop,Paid_Search,Blender-Xl-Red,Hogar,1.0,366.59,15.0,351.59,False,176.64,176.64,174.95,49.76
Order_15108,User_5540,2025-06-25,Mexico,Desktop,Social,Phone-Pro-128Gb,Electronica,1.0,243.3,0.0,243.3,False,10.12,10.12,233.18,95.84
Order_15109,User_7596,2025-01-15,Argentina,Mobile,Social,Tablet-Standard-64Gb,Electronica,1.0,36.87,0.0,36.87,False,25.21,25.21,11.659999999999997,31.62
Order_15110,User_7988,2025-04-06,Colombia,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,311.81,5.0,618.61,False,176.64,353.28,265.33000000000004,42.89
Order_15111,User_217,2025-03-01,Argentina,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,397.85,0.0,397.85,False,17.21,17.21,380.64000000000004,95.67
Order_15112,User_2968,2025-06-27,Argentina,Mobile,Organic,Vacuum-Pro-Black,Hogar,1.0,269.01,0.0,269.01,False,16.6,16.6,252.41,93.83
Order_15113,User_4466,2025-03-18,Mexico,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,2.0,113.63,15.0,212.25,False,280.68,561.36,-349.11,-164.48
Order_15114,User_2730,2025-06-12,Mexico,Mobile,Social,Sneakers-Urban-42,Moda,2.0,151.47,10.0,292.94,False,17.21,34.42,258.52,88.25
Order_15115,User_6819,2025-05-16,Colombia,Desktop,Organic,Vacuum-Pro-Black,Hogar,2.0,334.07,0.0,668.15,False,16.6,33.2,634.9499999999999,95.03
Order_15116,User_5760,2025-03-10,Mexico,Desktop,Organic,Vacuum-Pro-Black,Hogar,1.0,42.84,0.0,42.84,False,16.6,16.6,26.240000000000002,61.25
Order_15117,User_2151,2025-04-28,Mexico,Mobile,Organic,Phone-Pro-128Gb,Electronica,1.0,295.53,0.0,295.53,False,10.12,10.12,285.40999999999997,96.58
Order_15118,User_3158,2025-04-02,Colombia,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,110.41,0.0,110.41,False,10.12,10.12,100.28999999999999,90.83
Order_15119,User_6722,2025-03-04,Mexico,Mobile,Social,Blender-Xl-Red,Hogar,2.0,256.36,0.0,512.72,False,176.64,353.28,159.44000000000005,31.1
Order_15120,User_576,2025-05-08,Mexico,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,296.37,0.0,592.73,False,17.21,34.42,558.3100000000001,94.19
Order_15121,User_5427,2025-03-09,Mexico,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,455.5,0.0,455.5,False,176.64,176.64,278.86,61.22
Order_15122,User_6545,2025-03-09,Argentina,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,2.0,298.76,15.0,582.51,False,10.12,20.24,562.27,96.53
Order_15123,User_3155,2025-03-20,Argentina,Desktop,Paid_Search,Blender-Xl-Red,Hogar,1.0,334.56,0.0,334.56,False,176.64,176.64,157.92000000000002,47.2
Order_15124,User_4911,2025-04-01,Mexico,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,125.73,5.0,246.47,False,189.31,378.62,-132.15,-53.62
Order_15125,User_2580,2025-04-01,Argentina,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,2.0,445.91,5.0,886.82,False,280.68,561.36,325.46000000000004,36.7
Order_15126,User_5251,2025-05-10,Colombia,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,2.0,68.58,5.0,132.16,False,10.12,20.24,111.92,84.69
Order_15127,User_4682,2025-02-14,Mexico,Mobile,Organic,Vacuum-Pro-Black,Hogar,1.0,281.26,5.0,276.26,False,16.6,16.6,259.65999999999997,93.99
Order_15128,User_5626,2025-02-19,Mexico,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,239.95,10.0,229.95,False,189.31,189.31,40.639999999999986,17.67
Order_15129,User_3140,2025-05-07,Argentina,Desktop,Social,Blender-Xl-Red,Hogar,2.0,397.91,0.0,795.81,False,176.64,353.28,442.53,55.61
Order_15130,User_4803,2025-03-15,Mexico,Mobile,Social,Phone-Pro-128Gb,Electronica,2.0,26.35,10.0,42.7,False,10.12,20.24,22.460000000000004,52.6
Order_15131,User_4749,2025-06-18,Mexico,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,396.75,0.0,396.75,False,280.68,280.68,116.07,29.26
Order_15132,User_1097,2025-04-23,Colombia,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,114.62,5.0,224.24,False,176.64,353.28,-129.03999999999996,-57.55
Order_15133,User_520,2025-05-16,Mexico,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,82.88,0.0,82.88,False,176.64,176.64,-93.75999999999999,-113.13
Order_15134,User_1480,2025-02-07,Mexico,Desktop,Paid_Search,Sneakers-Urban-42,Moda,1.0,285.62,0.0,285.62,False,17.21,17.21,268.41,93.97
Order_15135,User_4253,2025-03-13,Mexico,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,2.0,137.22,0.0,274.44,False,10.12,20.24,254.2,92.62
Order_15136,User_2632,2025-02-11,Argentina,Desktop,Organic,Blender-Xl-Red,Hogar,1.0,326.78,0.0,326.78,False,176.64,176.64,150.14,45.95
Order_15137,User_2353,2025-02-23,Colombia,Mobile,Social,Phone-Pro-128Gb,Electronica,2.0,366.5,15.0,717.99,False,10.12,20.24,697.75,97.18
Order_15138,User_4022,2025-06-20,Argentina,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,2.0,408.07,0.0,816.15,False,10.12,20.24,795.91,97.52
Order_15139,User_6571,2025-05-02,Argentina,Mobile,Organic,Blender-Xl-Red,Hogar,2.0,159.79,0.0,319.59,False,176.64,353.28,-33.69,-10.54
Order_15140,User_7935,2025-04-29,Colombia,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,2.0,222.69,0.0,445.38,False,280.68,561.36,-115.98000000000002,-26.04
Order_15141,User_3086,2025-03-11,Argentina,Desktop,Organic,Phone-Pro-128Gb,Electronica,2.0,442.04,10.0,874.07,False,10.12,20.24,853.83,97.68
Order_15142,User_281,2025-06-20,Colombia,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,350.37,10.0,340.37,False,280.68,280.68,59.69,17.54
Order_15143,User_2662,2025-01-11,Argentina,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,359.59,0.0,359.59,False,17.21,17.21,342.38,95.21
Order_15144,User_6038,2025-04-10,Mexico,Mobile,Social,Phone-Pro-128Gb,Electronica,1.0,306.18,15.0,291.18,False,10.12,10.12,281.06,96.52
Order_15145,User_7563,2025-04-04,Mexico,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,79.24,10.0,148.49,False,176.64,353.28,-204.78999999999996,-137.92
Order_15146,User_3805,2025-02-11,Mexico,Desktop,Organic,Vacuum-Pro-Black,Hogar,2.0,490.92,0.0,981.85,False,16.6,33.2,948.65,96.62
Order_15147,User_6802,2025-03-01,Mexico,Mobile,Social,Vacuum-Pro-Black,Hogar,1.0,220.07,15.0,205.07,False,16.6,16.6,188.47,91.91
Order_15148,User_7630,2025-02-01,Mexico,Desktop,Social,Tablet-Standard-64Gb,Electronica,2.0,173.21,5.0,341.43,False,25.21,50.42,291.01,85.23
Order_15149,User_6699,2025-03-31,Mexico,Desktop,Organic,Phone-Pro-128Gb,Electronica,1.0,329.58,0.0,329.58,False,10.12,10.12,319.46,96.93
Order_15150,User_7382,2025-02-04,Argentina,Desktop,Social,Phone-Pro-128Gb,Electronica,2.0,120.91,10.0,231.82,False,10.12,20.24,211.57999999999998,91.27
Order_15151,User_6787,2025-02-03,Mexico,Mobile,Paid_Search,Blender-Xl-Red,Hogar,1.0,138.37,0.0,138.37,False,176.64,176.64,-38.26999999999998,-27.66
Order_15152,User_293,2025-06-04,Argentina,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,425.18,0.0,425.18,False,25.21,25.21,399.97,94.07
Order_15153,User_2884,2025-05-03,Argentina,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,127.86,0.0,255.73,False,17.21,34.42,221.31,86.54
Order_15154,User_1316,2025-03-16,Colombia,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,227.99,5.0,222.99,False,189.31,189.31,33.68000000000001,15.1
Order_15155,User_7086,2025-03-28,Argentina,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,226.83,5.0,221.83,False,280.68,280.68,-58.849999999999994,-26.53
Order_15156,User_7839,2025-02-13,Mexico,Desktop,Social,Jacket-Winter-M,Moda,2.0,277.58,0.0,555.16,False,189.31,378.62,176.53999999999996,31.8
Order_15157,User_4090,2025-05-15,Mexico,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,287.86,0.0,575.71,False,176.64,353.28,222.43000000000006,38.64
Order_15158,User_1646,2025-02-04,Colombia,Mobile,Organic,Blender-Xl-Red,Hogar,2.0,465.75,0.0,931.49,False,176.64,353.28,578.21,62.07
Order_15159,User_7535,2025-04-18,Colombia,Desktop,Paid_Search,Sneakers-Urban-42,Moda,1.0,30.53,0.0,30.53,False,17.21,17.21,13.32,43.63
Order_15160,User_2129,2025-03-11,Argentina,Desktop,Paid_Search,Sneakers-Urban-42,Moda,1.0,223.97,5.0,218.97,False,17.21,17.21,201.76,92.14
Order_15161,User_2211,2025-06-09,Argentina,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,171.96,15.0,156.96,False,176.64,176.64,-19.67999999999998,-12.54
Order_15162,User_3778,2025-06-28,Mexico,Mobile,Social,Tablet-Standard-64Gb,Electronica,1.0,414.06,10.0,404.06,False,25.21,25.21,378.85,93.76
Order_15163,User_4601,2025-02-28,Mexico,Mobile,Organic,Phone-Pro-128Gb,Electronica,2.0,52.94,5.0,100.88,False,10.12,20.24,80.64,79.94
Order_15164,User_7501,2025-04-27,Colombia,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,154.06,0.0,154.06,False,10.12,10.12,143.94,93.43
Order_15165,User_4315,2025-02-04,Mexico,Desktop,Organic,Jacket-Winter-M,Moda,1.0,65.56,0.0,65.56,False,189.31,189.31,-123.75,-188.76
Order_15166,User_2932,2025-05-14,Mexico,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,470.5,5.0,465.5,False,16.6,16.6,448.9,96.43
Order_15167,User_6204,2025-06-05,Colombia,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,101.01,15.0,187.03,False,280.68,561.36,-374.33000000000004,-200.14
Order_15168,User_1555,2025-05-29,Mexico,Mobile,Organic,Vacuum-Pro-Black,Hogar,2.0,185.43,10.0,360.87,False,16.6,33.2,327.67,90.8
Order_15169,User_2211,2025-03-30,Argentina,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,307.76,0.0,615.52,False,189.31,378.62,236.89999999999998,38.49
Order_15170,User_211,2025-01-04,Colombia,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,224.9,0.0,449.8,False,17.21,34.42,415.38,92.35
Order_15171,User_6947,2025-01-01,Colombia,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,293.62,5.0,288.62,False,10.12,10.12,278.5,96.49
Order_15172,User_2728,2025-02-12,Colombia,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,400.4,0.0,400.4,False,17.21,17.21,383.19,95.7
Order_15173,User_4202,2025-02-19,Mexico,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,398.09,0.0,796.18,False,17.21,34.42,761.76,95.68
Order_15174,User_4088,2025-06-10,Argentina,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,149.6,5.0,294.2,False,25.21,50.42,243.77999999999997,82.86
Order_15175,User_5438,2025-06-28,Mexico,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,155.65,0.0,155.65,False,16.6,16.6,139.05,89.34
Order_15176,User_2109,2025-05-26,Argentina,Desktop,Paid_Search,Blender-Xl-Red,Hogar,1.0,488.4,0.0,488.4,False,176.64,176.64,311.76,63.83
Order_15177,User_5761,2025-04-08,Mexico,Mobile,Social,Tablet-Standard-64Gb,Electronica,2.0,421.29,0.0,842.58,False,25.21,50.42,792.1600000000001,94.02
Order_15178,User_5114,2025-03-29,Mexico,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,2.0,172.88,10.0,335.76,False,280.68,561.36,-225.60000000000002,-67.19
Order_15179,User_1249,2025-05-08,Colombia,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,400.42,0.0,800.83,False,16.6,33.2,767.63,95.85
Order_15180,User_3988,2025-04-02,Colombia,Desktop,Social,Jacket-Winter-M,Moda,2.0,184.87,5.0,364.74,False,189.31,378.62,-13.879999999999995,-3.81
Order_15181,User_7721,2025-01-29,Mexico,Mobile,Social,Phone-Pro-128Gb,Electronica,2.0,287.33,10.0,564.65,False,10.12,20.24,544.41,96.42
Order_15182,User_4913,2025-04-02,Colombia,Desktop,Social,Tablet-Standard-64Gb,Electronica,1.0,208.85,15.0,193.85,False,25.21,25.21,168.64,87.0
Order_15183,User_7071,2025-05-24,Colombia,Desktop,Organic,Jacket-Winter-M,Moda,2.0,29.68,10.0,49.35,False,189.31,378.62,-329.27,-667.21
Order_15184,User_7570,2025-02-19,Mexico,Desktop,Social,Laptop-Gaming-16Gb,Electronica,1.0,353.32,0.0,353.32,False,280.68,280.68,72.63999999999999,20.56
Order_15185,User_3146,2025-04-27,Colombia,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,72.2,5.0,139.4,False,17.21,34.42,104.98,75.31
Order_15186,User_7884,2025-06-20,Colombia,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,352.74,0.0,705.49,False,16.6,33.2,672.29,95.29
Order_15187,User_5851,2025-04-03,Argentina,Desktop,Organic,Blender-Xl-Red,Hogar,1.0,400.12,5.0,395.12,False,176.64,176.64,218.48000000000002,55.29
Order_15188,User_4002,2025-06-09,Argentina,Desktop,Paid_Search,Sneakers-Urban-42,Moda,1.0,274.27,0.0,274.27,False,17.21,17.21,257.06,93.73
Order_15189,User_2337,2025-03-01,Mexico,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,157.97,0.0,315.95,False,17.21,34.42,281.53,89.11
Order_15190,User_1727,2025-02-28,Mexico,Mobile,Organic,Sneakers-Urban-42,Moda,2.0,367.24,0.0,734.47,False,17.21,34.42,700.0500000000001,95.31
Order_15191,User_4746,2025-02-03,Mexico,Desktop,Social,Tablet-Standard-64Gb,Electronica,1.0,482.58,0.0,482.58,False,25.21,25.21,457.37,94.78
Order_15192,User_1652,2025-02-19,Mexico,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,499.73,10.0,489.73,False,189.31,189.31,300.42,61.34
Order_15193,User_1546,2025-03-12,Colombia,Desktop,Social,Sneakers-Urban-42,Moda,2.0,232.48,0.0,464.97,False,17.21,34.42,430.55,92.6
Order_15194,User_5179,2025-03-21,Mexico,Mobile,Organic,Vacuum-Pro-Black,Hogar,2.0,358.34,0.0,716.67,False,16.6,33.2,683.4699999999999,95.37
Order_15195,User_714,2025-01-14,Argentina,Mobile,Organic,Jacket-Winter-M,Moda,1.0,394.66,5.0,389.66,False,189.31,189.31,200.35000000000002,51.42
Order_15196,User_525,2025-02-10,Mexico,Desktop,Paid_Search,Blender-Xl-Red,Hogar,1.0,244.55,0.0,244.55,False,176.64,176.64,67.91000000000003,27.77
Order_15197,User_2894,2025-04-27,Argentina,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,179.17,5.0,174.17,False,17.21,17.21,156.95999999999998,90.12
Order_15198,User_1679,2025-04-06,Colombia,Mobile,Social,Jacket-Winter-M,Moda,1.0,349.33,0.0,349.33,False,189.31,189.31,160.01999999999998,45.81
Order_15199,User_5905,2025-06-28,Argentina,Desktop,Organic,Vacuum-Pro-Black,Hogar,2.0,160.71,0.0,321.42,False,16.6,33.2,288.22,89.67
Order_15200,User_7161,2025-02-08,Mexico,Desktop,Organic,Tablet-Standard-64Gb,Electronica,2.0,236.18,10.0,462.37,False,25.21,50.42,411.95,89.1
Order_15201,User_4076,2025-01-05,Colombia,Desktop,Social,Jacket-Winter-M,Moda,1.0,66.0,10.0,56.0,False,189.31,189.31,-133.31,-238.05
Order_15202,User_7145,2025-01-16,Colombia,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,97.68,0.0,97.68,False,176.64,176.64,-78.95999999999998,-80.84
Order_15203,User_3372,2025-02-14,Argentina,Desktop,Social,Jacket-Winter-M,Moda,2.0,151.07,5.0,297.14,False,189.31,378.62,-81.48000000000002,-27.42
Order_15204,User_5193,2025-06-17,Colombia,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,295.74,10.0,285.74,False,280.68,280.68,5.060000000000002,1.77
Order_15205,User_2421,2025-01-22,Argentina,Mobile,Social,Laptop-Gaming-16Gb,Electronica,2.0,267.08,0.0,534.17,False,280.68,561.36,-27.190000000000055,-5.09
Order_15206,User_3639,2025-02-01,Colombia,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,194.15,0.0,194.15,False,280.68,280.68,-86.53,-44.57
Order_15207,User_7972,2025-03-13,Argentina,Desktop,Organic,Sneakers-Urban-42,Moda,2.0,495.83,0.0,991.66,False,17.21,34.42,957.24,96.53
Order_15208,User_6557,2025-03-04,Colombia,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,397.63,5.0,392.63,False,189.31,189.31,203.32,51.78
Order_15209,User_1060,2025-06-14,Colombia,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,370.55,15.0,355.55,False,189.31,189.31,166.24,46.76
Order_15210,User_1839,2025-05-26,Argentina,Mobile,Organic,Sneakers-Urban-42,Moda,1.0,252.63,0.0,252.63,False,17.21,17.21,235.42,93.19
Order_15211,User_1765,2025-01-10,Colombia,Mobile,Social,Jacket-Winter-M,Moda,2.0,319.31,0.0,638.61,False,189.31,378.62,259.99,40.71
Order_15212,User_7208,2025-02-23,Colombia,Mobile,Social,Jacket-Winter-M,Moda,2.0,212.16,0.0,424.33,False,189.31,378.62,45.70999999999998,10.77
Order_15213,User_5111,2025-03-25,Argentina,Mobile,Social,Jacket-Winter-M,Moda,1.0,408.09,5.0,403.09,False,189.31,189.31,213.77999999999997,53.04
Order_15214,User_3558,2025-06-09,Mexico,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,393.78,0.0,393.78,False,189.31,189.31,204.46999999999997,51.92
Order_15215,User_770,2025-04-29,Colombia,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,433.54,10.0,423.54,False,176.64,176.64,246.90000000000003,58.29
Order_15216,User_1824,2025-01-30,Argentina,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,55.69,0.0,55.69,False,10.12,10.12,45.57,81.83
Order_15217,User_3939,2025-04-25,Mexico,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,1.0,149.3,0.0,149.3,False,280.68,280.68,-131.38,-88.0
Order_15218,User_6892,2025-01-08,Argentina,Mobile,Social,Sneakers-Urban-42,Moda,2.0,315.98,10.0,621.96,False,17.21,34.42,587.5400000000001,94.47
Order_15219,User_1530,2025-02-20,Argentina,Desktop,Social,Tablet-Standard-64Gb,Electronica,1.0,283.0,10.0,273.0,False,25.21,25.21,247.79,90.77
Order_15220,User_3071,2025-05-22,Argentina,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,92.22,0.0,92.22,False,189.31,189.31,-97.09,-105.28
Order_15221,User_1620,2025-01-15,Argentina,Mobile,Organic,Vacuum-Pro-Black,Hogar,1.0,178.73,0.0,178.73,False,16.6,16.6,162.13,90.71
Order_15222,User_267,2025-01-01,Colombia,Mobile,Paid_Search,Blender-Xl-Red,Hogar,1.0,343.32,0.0,343.32,False,176.64,176.64,166.68,48.55
Order_15223,User_2746,2025-03-14,Argentina,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,260.65,5.0,516.29,False,280.68,561.36,-45.07000000000005,-8.73
Order_15224,User_1475,2025-04-30,Colombia,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,454.96,10.0,899.92,False,189.31,378.62,521.3,57.93
Order_15225,User_2305,2025-02-13,Argentina,Desktop,Social,Jacket-Winter-M,Moda,2.0,387.18,0.0,774.36,False,189.31,378.62,395.74,51.11
Order_15226,User_1463,2025-03-13,Argentina,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,394.53,0.0,394.53,False,17.21,17.21,377.32,95.64
Order_15227,User_6618,2025-02-26,Argentina,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,2.0,195.32,0.0,390.63,False,10.12,20.24,370.39,94.82
Order_15228,User_5608,2025-01-13,Colombia,Desktop,Social,Jacket-Winter-M,Moda,1.0,452.06,15.0,437.06,False,189.31,189.31,247.75,56.69
Order_15229,User_7687,2025-06-10,Mexico,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,357.62,15.0,342.62,False,176.64,176.64,165.98000000000002,48.44
Order_15230,User_3059,2025-05-07,Colombia,Desktop,Social,Jacket-Winter-M,Moda,2.0,430.44,5.0,855.87,False,189.31,378.62,477.25,55.76
Order_15231,User_7779,2025-05-13,Mexico,Desktop,Paid_Search,Blender-Xl-Red,Hogar,1.0,282.64,0.0,282.64,False,176.64,176.64,106.0,37.5
Order_15232,User_2607,2025-05-05,Argentina,Mobile,Organic,Blender-Xl-Red,Hogar,2.0,47.35,0.0,94.69,False,176.64,353.28,-258.59,-273.09
Order_15233,User_2177,2025-06-24,Argentina,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,371.27,15.0,356.27,False,189.31,189.31,166.95999999999998,46.86
